Host,Date,Verb,Path,Type,HTTP Response
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
3_343_lt_someone,1078924554,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
watchguard.cgmatane.qc.ca,1078926097,GET,/SpamAssassin.html,document,200
watchguard.cgmatane.qc.ca,1078926143,GET,/RBL.html,document,200
ppp2.p33.is.com.ua,1078928451,GET,/SpamAssassin.html,document,200
ppp2.p33.is.com.ua,1078928496,GET,/favicon.ico,image,200
ppp2.p33.is.com.ua,1078928533,GET,/AmavisNew.html,document,200
10.0.0.153,1078931180,GET,/,document,304
10.0.0.153,1078931184,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1078931184,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1078931184,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1078931184,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1078931184,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1078931185,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1078931185,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1078931185,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
10.0.0.153,1078931185,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
lj1024.inktomisearch.com,1078931410,GET,/robots.txt,text,200
lj1028.inktomisearch.com,1078931413,GET,/twiki/bin/oops/Main/T,document,200
lj1145.inktomisearch.com,1078933795,GET,/twiki/bin/oops/TWiki/NicholasLee,document,200
h24-68-45-227.gv.shawcable.net,1078936170,GET,/pipermail/cnc_notice/2004-February.txt,text,200
64.246.94.141,1078936279,HEAD,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
pntn02m05-129.bctel.ca,1078936384,GET,/pipermail/cncce/2004-January/000001.html,document,200
calcite.rhyolite.com,1078937264,GET,/clients.html,document,200
h24-68-45-227.gv.shawcable.net,1078937564,GET,/pipermail/cnc_notice/2003-December.txt,text,200
h24-68-45-227.gv.shawcable.net,1078937676,GET,/pipermail/cnc_notice/2003-December/000002.html,document,200
lj1117.inktomisearch.com,1078942434,GET,/twiki/bin/view/Main/VishaalGolam,document,200
lj1073.inktomisearch.com,1078942644,GET,/twiki/bin/oops/TWiki/Wik,document,200
lj1024.inktomisearch.com,1078948554,GET,/robots.txt,text,200
lj1000.inktomisearch.com,1078948556,GET,/twiki/bin/view/Know/WebHome,document,200
dialup-5-81.tulane.edu,1078950161,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
dialup-5-81.tulane.edu,1078950162,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
dialup-5-81.tulane.edu,1078950191,GET,/twiki/bin/view/Main/WebHome,document,200
dialup-5-81.tulane.edu,1078950221,GET,/twiki/bin/view/Main/TWikiGroups,document,200
dialup-5-81.tulane.edu,1078950232,GET,/twiki/bin/view/Main/TWikiAdminGroup,document,200
lj1145.inktomisearch.com,1078955794,GET,/twiki/bin/oops/Main/WebStatistics,document,200
h24-70-69-74.ca.shawcable.net,1078955926,GET,/,document,200
h24-70-69-74.ca.shawcable.net,1078955926,GET,/favicon.ico,image,200
h24-70-69-74.ca.shawcable.net,1078955956,GET,/cgi-bin/mailgraph2.cgi,document,200
h24-70-69-74.ca.shawcable.net,1078955957,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
h24-70-69-74.ca.shawcable.net,1078955957,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078955958,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
h24-70-69-74.ca.shawcable.net,1078955958,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078955958,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
h24-70-69-74.ca.shawcable.net,1078955958,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078955958,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
h24-70-69-74.ca.shawcable.net,1078955958,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078956003,GET,/dccstats/index.html,document,200
h24-70-69-74.ca.shawcable.net,1078956004,GET,/dccstats/stats-spam.1day.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam-ratio.1day.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam.1week.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam-ratio.1week.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-hashes.1week.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam.1month.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam-ratio.1month.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-hashes.1month.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam.1year.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-spam-ratio.1year.png,image,200
h24-70-69-74.ca.shawcable.net,1078956005,GET,/dccstats/stats-hashes.1year.png,image,200
lj1220.inktomisearch.com,1078957018,GET,/twiki/bin/oops/TWiki/SvenDowideit,document,200
h24-70-69-74.ca.shawcable.net,1078960108,GET,/cgi-bin/mailgraph2.cgi,document,200
h24-70-69-74.ca.shawcable.net,1078960110,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
h24-70-69-74.ca.shawcable.net,1078960110,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078960110,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
h24-70-69-74.ca.shawcable.net,1078960111,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078960111,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
h24-70-69-74.ca.shawcable.net,1078960111,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
h24-70-69-74.ca.shawcable.net,1078960111,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
h24-70-69-74.ca.shawcable.net,1078960111,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
lj1024.inktomisearch.com,1078963677,GET,/robots.txt,text,200
lj1117.inktomisearch.com,1078963678,GET,/twiki/bin/oops/Know/WebStatistics,document,200
lj1120.inktomisearch.com,1078965721,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
ns3.vonroll.ch,1078965837,GET,/twiki/bin/view/Main/WebHome,document,200
ns3.vonroll.ch,1078965839,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
ns3.vonroll.ch,1078965848,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
lj1145.inktomisearch.com,1078969193,GET,/twiki/bin/view/Main/SimonMudd,document,200
1513.cps.virtua.com.br,1078972059,GET,/pipermail/cipg/2003-november.txt,text,404
194.151.73.43,1078976149,GET,/ie.htm,document,200
194.151.73.43,1078976157,GET,/images/image004.jpg,image,200
194.151.73.43,1078976157,GET,/images/image005.jpg,image,200
194.151.73.43,1078976158,GET,/images/msgops.JPG,image,200
spica.ukc.ac.uk,1078977009,GET,/razor.html,document,200
spica.ukc.ac.uk,1078977009,GET,/favicon.ico,image,200
ogw.netinfo.bg,1078985479,GET,/twiki/bin/view/Main/WebHome,document,200
ogw.netinfo.bg,1078985481,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
ogw.netinfo.bg,1078985498,GET,/twiki/bin/view/Main/PostfixCommands,document,200
ogw.netinfo.bg,1078985499,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ogw.netinfo.bg,1078985506,GET,/twiki/bin/view/Main/PostfixCmd,document,200
ogw.netinfo.bg,1078985507,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ogw.netinfo.bg,1078985561,GET,/twiki/bin/view/Main/PostQueue,document,200
ogw.netinfo.bg,1078985563,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ogw.netinfo.bg,1078985587,GET,/twiki/bin/view/Main/PostSuper,document,200
ogw.netinfo.bg,1078985588,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ogw.netinfo.bg,1078985643,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
ogw.netinfo.bg,1078985644,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ogw.netinfo.bg,1078985800,GET,/twiki/bin/view/Main/RelayGateway,document,200
ogw.netinfo.bg,1078985826,GET,/twiki/bin/view/Main/LinksOfUse,document,200
ogw.netinfo.bg,1078985831,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
lj1024.inktomisearch.com,1078986451,GET,/robots.txt,text,200
lj1153.inktomisearch.com,1078986456,GET,/twiki/bin/oops/Sandbox/WebStatistics,document,200
208-186-146-13.nrp3.brv.mn.frontiernet.net,1078987685,GET,/AmavisNew.html,document,200
208-186-146-13.nrp3.brv.mn.frontiernet.net,1078987685,GET,/favicon.ico,image,200
ladybug.cns.vt.edu,1078989310,GET,/twiki/bin/view/Main/WebHome,document,200
ladybug.cns.vt.edu,1078989311,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
ladybug.cns.vt.edu,1078989597,GET,/favicon.ico,image,200
ladybug.cns.vt.edu,1078989605,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
ladybug.cns.vt.edu,1078989609,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
osdlab.eic.nctu.edu.tw,1078990770,GET,/M83A,document,404
208.247.148.12,1078992858,GET,/mailman/listinfo/ppwc,document,200
208.247.148.12,1078992858,GET,/icons/mailman.jpg,image,200
208.247.148.12,1078992858,GET,/icons/PythonPowered.png,image,200
208.247.148.12,1078992858,GET,/icons/gnu-head-tiny.jpg,image,200
ogw.netinfo.bg,1078994741,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
ogw.netinfo.bg,1078994742,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ogw.netinfo.bg,1078994749,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
ogw.netinfo.bg,1078994754,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
0x503e4fce.virnxx2.adsl-dhcp.tele.dk,1079002540,GET,/razor.html,document,200
0x503e4fce.virnxx2.adsl-dhcp.tele.dk,1079002696,GET,/favicon.ico,image,200
0x503e4fce.virnxx2.adsl-dhcp.tele.dk,1079002707,GET,/razor.html,document,304
64-93-34-186.client.dsl.net,1079003560,GET,/razor.html,document,200
d207-6-50-215.bchsia.telus.net,1079004815,GET,/pipermail/cncce/2004-January/000001.html,document,200
10.0.0.153,1079005791,GET,/,document,304
10.0.0.153,1079005793,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
10.0.0.153,1079005794,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
1-729.cnc.bc.ca,1079006099,GET,/,document,200
1-729.cnc.bc.ca,1079006122,GET,/mailman,document,302
1-729.cnc.bc.ca,1079006122,GET,/mailman/listinfo,document,200
1-729.cnc.bc.ca,1079006122,GET,/icons/mailman.jpg,image,200
1-729.cnc.bc.ca,1079006123,GET,/icons/PythonPowered.png,image,200
1-729.cnc.bc.ca,1079006123,GET,/icons/gnu-head-tiny.jpg,image,200
1-729.cnc.bc.ca,1079006126,GET,/mailman/listinfo/administration,document,200
h24-71-236-129.ca.shawcable.net,1079008130,GET,/mailman/admindb/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1079008130,GET,/icons/mailman.jpg,image,304
h24-71-236-129.ca.shawcable.net,1079008131,GET,/icons/PythonPowered.png,image,304
h24-71-236-129.ca.shawcable.net,1079008131,GET,/icons/gnu-head-tiny.jpg,image,304
h24-71-236-129.ca.shawcable.net,1079008143,POST,/mailman/admindb/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1079008167,POST,/mailman/admindb/ppwc,document,200
cr020r01-3.sac.overture.com,1079009795,GET,/robots.txt,text,200
cr020r01-3.sac.overture.com,1079009818,GET,/twiki/bin/view/TWiki/WebStatistics,document,200
cr020r01-3.sac.overture.com,1079009838,GET,/twiki/bin/view/Main/TWikiGuest,document,200
cr020r01-3.sac.overture.com,1079009844,GET,/twiki/bin/view/Main/WebHome?rev=1.25,document,200
cr020r01-3.sac.overture.com,1079009865,GET,/twiki/bin/view/Main/WebNotify?rev=r1.6,document,200
cr020r01-3.sac.overture.com,1079009883,GET,/twiki/bin/rdiff/TWiki/ManagingTopics?rev1=1.16&rev2=1.15,document,200
cr020r01-3.sac.overture.com,1079009917,GET,/twiki/bin/view/Main/WebHome?rev=r1.8,document,200
cr020r01-3.sac.overture.com,1079009930,GET,/twiki/bin/edit/Main/Max_idle?topicparent=Main.ConfigurationVariables,document,401
cr020r01-3.sac.overture.com,1079009947,GET,/twiki/bin/view/Main/WebChanges,document,200
cr020r01-3.sac.overture.com,1079009973,GET,/twiki/bin/search/TWiki/SearchResult?scope=text&regex=on&search=Appendix%20*File%20*System%5B%5EA-Za-z%5D,document,200
cr020r01-3.sac.overture.com,1079009992,GET,/twiki/bin/oops/TWiki/AppendixFileSystem?template=oopsmore&param1=1.12&param2=1.12,document,200
cr020r01-3.sac.overture.com,1079010012,GET,/twiki/bin/view/TWiki/WebTopicViewTemplate,document,200
cr020r01-3.sac.overture.com,1079010047,GET,/twiki/bin/rdiff/Main/WebHome,document,200
cr020r01-3.sac.overture.com,1079010057,GET,/twiki/bin/view/TWiki/WebPreferences?rev=r1.9,document,200
cr020r01-3.sac.overture.com,1079010081,GET,/twiki/bin/rdiff/Main/ConfigurationVariables?rev1=1.2&rev2=1.1,document,200
cr020r01-3.sac.overture.com,1079010097,GET,/twiki/bin/view/Main/AndreaSterbini,document,200
cr020r01-3.sac.overture.com,1079010118,GET,/twiki/bin/rdiff/Main/AndreaSterbini,document,200
cr020r01-3.sac.overture.com,1079010142,GET,/twiki/bin/rdiff/TWiki/WebNotify,document,200
cr020r01-3.sac.overture.com,1079010162,GET,/twiki/bin/rdiff/Main/WebHome?rev1=1.28&rev2=1.27,document,200
cr020r01-3.sac.overture.com,1079010186,GET,/twiki/bin/view/Main/WebHome?skin=print,document,200
cr020r01-3.sac.overture.com,1079010203,GET,/twiki/bin/search/Main/SearchResult?search=%5C.*&scope=topic&order=modified&reverse=on&regex=on&nosearch=on,document,200
cr020r01-3.sac.overture.com,1079010228,GET,/twiki/bin/view/TWiki/FormattedSearch,document,200
cr020r01-3.sac.overture.com,1079010249,GET,/twiki/bin/oops/Main/WebHome?template=oopsmore&param1=1.28&param2=1.8,document,200
cr020r01-3.sac.overture.com,1079010270,GET,/twiki/bin/edit/TWiki/TextFormattingFAQ?t=1075982736,document,401
cr020r01-3.sac.overture.com,1079010292,GET,/twiki/bin/edit/Main/Allow_untrusted_routing?topicparent=Main.ConfigurationVariables,document,401
cr020r01-3.sac.overture.com,1079010313,GET,/twiki/bin/edit/Main/Smtp_data_init_timeout?topicparent=Main.ConfigurationVariables,document,401
cr020r01-3.sac.overture.com,1079010333,GET,/twiki/bin/view/TWiki/AppendixFileSystem?rev=1.10,document,200
cr020r01-3.sac.overture.com,1079010354,GET,/twiki/bin/view/Main/AndreaSterbini?rev=r1.1,document,200
cr020r01-3.sac.overture.com,1079010377,GET,/twiki/bin/view/Know/WebNotify,document,200
cr020r01-3.sac.overture.com,1079010399,GET,/twiki/bin/rdiff/Main/PeterThoeny,document,200
cr020r01-3.sac.overture.com,1079010422,GET,/twiki/bin/view/Main/WebHome?skin=print&rev=1.25,document,200
cr020r01-3.sac.overture.com,1079010440,GET,/twiki/bin/edit/Main/Relayhost?topicparent=Main.ConfigurationVariables,document,401
cr020r01-3.sac.overture.com,1079010460,GET,/twiki/bin/edit/Main/Unknown_virtual_mailbox_reject_code?topicparent=Main.ConfigurationVariables,document,401
cr020r01-3.sac.overture.com,1079010483,GET,/twiki/bin/view/TWiki/WebPreferences,document,200
cr020r01-3.sac.overture.com,1079010524,GET,/twiki/bin/view/Main/DCC,document,200
cr020r01-3.sac.overture.com,1079010544,GET,/twiki/bin/view/Know/WebHome,document,200
cr020r01-3.sac.overture.com,1079010561,GET,/twiki/bin/view/Main/WebNotify,document,200
cr020r01-3.sac.overture.com,1079010564,GET,/twiki/bin/oops/Main/WebHome?template=oopsmore&param1=1.28&param2=1.28,document,200
cr020r01-3.sac.overture.com,1079010592,GET,/twiki/bin/view/Main/PostfixCommands,document,200
cr020r01-3.sac.overture.com,1079010611,GET,/twiki/bin/view/TWiki/WebHome,document,200
cr020r01-3.sac.overture.com,1079010627,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
cr020r01-3.sac.overture.com,1079010652,GET,/twiki/bin/view/Main/WebTopicList,document,200
cr020r01-3.sac.overture.com,1079010669,GET,/twiki/bin/view/Main/WebHome?rev=1.27,document,200
cr020r01-3.sac.overture.com,1079010701,GET,/twiki/bin/view/Main/ConfigurationVariables,document,200
4.37.97.186,1079010774,GET,/pipermail/webber/2004-January/000000.html,document,200
12.22.207.235,1079011095,GET,/SpamAssassin.html,document,200
archserve.id.ucsb.edu,1079011352,GET,/razor.html,document,200
archserve.id.ucsb.edu,1079011352,GET,/favicon.ico,image,200
2-110.cnc.bc.ca,1079011443,GET,/ie.htm,document,200
2-110.cnc.bc.ca,1079011444,GET,/images/image005.jpg,image,200
2-110.cnc.bc.ca,1079011444,GET,/images/image004.jpg,image,200
2-110.cnc.bc.ca,1079011444,GET,/images/msgops.JPG,image,200
2-110.cnc.bc.ca,1079011598,GET,/images/image005.jpg,image,304
2-110.cnc.bc.ca,1079011598,GET,/images/image004.jpg,image,304
2-110.cnc.bc.ca,1079011598,GET,/images/msgops.JPG,image,304
lj1024.inktomisearch.com,1079011625,GET,/robots.txt,text,200
lj1212.inktomisearch.com,1079011625,GET,/,document,200
2-110.cnc.bc.ca,1079014484,GET,/ie.htm,document,200
2-110.cnc.bc.ca,1079014487,GET,/images/image005.jpg,image,200
2-110.cnc.bc.ca,1079014487,GET,/images/msgops.JPG,image,200
2-110.cnc.bc.ca,1079014490,GET,/images/image004.jpg,image,200
crawl24-public.alexa.com,1079014928,GET,/robots.txt,text,200
crawl24-public.alexa.com,1079014929,GET,/twiki/bin/view/Main/WebSearch,document,200
crawl24-public.alexa.com,1079015186,GET,/twiki/bin/view/Sandbox/WebHome,document,200
crawl24-public.alexa.com,1079015333,GET,/twiki/bin/view/Sandbox/WebChanges,document,200
crawl24-public.alexa.com,1079015384,GET,/twiki/bin/view/Sandbox/WebPreferences,document,200
crawl24-public.alexa.com,1079015392,GET,/twiki/bin/view/Main/WebStatistics,document,200
crawl24-public.alexa.com,1079015451,GET,/twiki/bin/view/Main/WebTopicList,document,200
crawl24-public.alexa.com,1079015503,GET,/twiki/bin/view/Main/WebPreferences,document,200
lj1008.inktomisearch.com,1079015508,GET,/twiki/bin/oops/TWiki/WikiWikiClones,document,200
crawl24-public.alexa.com,1079015581,GET,/twiki/bin/view/Main/WebNotify,document,200
64-249-27-114.client.dsl.net,1079016792,GET,/SpamAssassin.html,document,200
pd9eb1396.dip.t-dialin.net,1079018228,GET,/AmavisNew.html,document,200
10.0.0.153,1079020309,GET,/,document,304
10.0.0.153,1079020327,GET,/twiki/bin/view/Main/WebHome,document,200
10.0.0.153,1079020327,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
10.0.0.153,1079020332,GET,/twiki/bin/view/Main/WebHome,document,200
10.0.0.153,1079020332,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
10.0.0.153,1079020338,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
10.0.0.153,1079020339,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
10.0.0.153,1079020357,GET,/dccstats/index.html,document,304
10.0.0.153,1079020358,GET,/dccstats/stats-spam.1day.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-spam.1week.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-spam-ratio.1week.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-hashes.1week.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-spam-ratio.1month.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-hashes.1month.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-spam.1month.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-spam.1year.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-spam-ratio.1year.png,image,200
10.0.0.153,1079020358,GET,/dccstats/stats-hashes.1year.png,image,200
10.0.0.153,1079020359,GET,/dccstats/stats-spam-ratio.1day.png,image,200
lj1105.inktomisearch.com,1079020957,GET,/twiki/bin/oops/TWiki/1000,document,200
wc09.mtnk.rnc.net.cable.rogers.com,1079021579,GET,/ie.htm,document,200
wc09.mtnk.rnc.net.cable.rogers.com,1079021582,GET,/images/image005.jpg,image,200
wc09.mtnk.rnc.net.cable.rogers.com,1079021582,GET,/images/msgops.JPG,image,200
wc03.mtnk.rnc.net.cable.rogers.com,1079021583,GET,/images/image004.jpg,image,200
206-15-133-154.dialup.ziplink.net,1079022803,HEAD,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
lj1024.inktomisearch.com,1079028699,GET,/robots.txt,text,200
lj1008.inktomisearch.com,1079028700,GET,/twiki/bin/oops/Main/Smtpd_recipient_limit,document,200
ipcorp-c8b07af1.terraempresas.com.br,1079029895,GET,/SpamAssassin.html,document,200
66-194-6-79.gen.twtelecom.net,1079031472,GET,/,document,200
lj1223.inktomisearch.com,1079035944,GET,/twiki/bin/view/Main/MikeMannix,document,200
216-160-111-121.tukw.qwest.net,1079038172,GET,/dccstats/,document,200
216-160-111-121.tukw.qwest.net,1079038177,GET,/dccstats/stats-spam.1day.png,image,200
216-160-111-121.tukw.qwest.net,1079038177,GET,/dccstats/stats-spam-ratio.1day.png,image,200
216-160-111-121.tukw.qwest.net,1079038177,GET,/dccstats/stats-spam-ratio.1week.png,image,200
216-160-111-121.tukw.qwest.net,1079038177,GET,/dccstats/stats-spam.1week.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-hashes.1week.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-spam.1month.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-spam-ratio.1month.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-hashes.1month.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-spam.1year.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-spam-ratio.1year.png,image,200
216-160-111-121.tukw.qwest.net,1079038178,GET,/dccstats/stats-hashes.1year.png,image,200
lj1073.inktomisearch.com,1079038745,GET,/twiki/bin/oops/TWiki/TWikiPlannedFeatures,document,200
mmscrm07-2.sac.overture.com,1079049391,GET,/robots.txt,text,200
66-194-6-71.gen.twtelecom.net,1079055044,GET,/,document,200
lj1024.inktomisearch.com,1079058449,GET,/robots.txt,text,200
lj1123.inktomisearch.com,1079058452,GET,/twiki/bin/view/Sandbox/WebIndex,document,200
195.11.231.210,1079062376,GET,/mailman/listinfo/webber,document,200
80.58.33.42.proxycache.rima-tde.net,1079067440,GET,/twiki/bin/view/Main/WebHome,document,200
80.58.33.42.proxycache.rima-tde.net,1079067441,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
80.58.33.42.proxycache.rima-tde.net,1079067476,GET,/twiki/bin/view/Main/LinksOfUse,document,200
145.253.208.9,1079067561,GET,/twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC,document,200
145.253.208.9,1079067561,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
lj1115.inktomisearch.com,1079067799,GET,/twiki/bin/view/Main/TWikiAdminGroup,document,200
lj1008.inktomisearch.com,1079068771,GET,/twiki/bin/oops/TWiki/Mana,document,200
61.165.64.6,1079069120,GET,/mailman/listinfo/cncce,document,200
61.165.64.6,1079069124,GET,/icons/mailman.jpg,image,200
61.165.64.6,1079069124,GET,/icons/PythonPowered.png,image,200
61.165.64.6,1079069125,GET,/icons/gnu-head-tiny.jpg,image,200
145.253.208.9,1079070275,GET,/twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC,document,200
145.253.208.9,1079070275,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
145.253.208.9,1079070290,GET,/twiki/bin/view/Main/DCC,document,200
145.253.208.9,1079070291,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
145.253.208.9,1079070696,GET,/favicon.ico,image,200
vlp181.vlp.fi,1079080412,GET,/razor.html,document,200
lj1024.inktomisearch.com,1079082721,GET,/robots.txt,text,200
lj1223.inktomisearch.com,1079082722,GET,/twiki/bin/oops/Main/Mi,document,200
10.0.0.153,1079089286,GET,/,document,304
